step,row,col,x,y,z
350,5,0,-0.754328,-0.999329,-0.877428
350,5,1,-0.797517,-0.896851,-0.800347
350,5,2,-0.850027,-0.857274,-0.693439
350,5,3,-0.900837,-0.719538,-0.685774
350,5,4,-0.821674,-0.61299,-0.71015
350,5,5,-0.739167,-0.533714,-0.739147
350,5,6,-0.613445,-0.468803,-0.758614
350,5,7,-0.496447,-0.456708,-0.722687
350,5,8,-0.418778,-0.503997,-0.603703
350,5,9,-0.352761,-0.498434,-0.496242
350,5,10,-0.248515,-0.474573,-0.544612
350,5,11,-0.140603,-0.456779,-0.585583
350,5,12,3.84827e-06,-0.452055,-0.60202
350,5,13,0.140609,-0.456777,-0.585585
350,5,14,0.248494,-0.474566,-0.54458
350,5,15,0.352746,-0.498418,-0.496245
350,5,16,0.418756,-0.504009,-0.60371
350,5,17,0.496421,-0.456714,-0.722685
350,5,18,0.613423,-0.468801,-0.758617
350,5,19,0.739139,-0.533732,-0.739152
350,5,20,0.821648,-0.613004,-0.71016
350,5,21,0.900844,-0.719535,-0.685783
350,5,22,0.850037,-0.857284,-0.69343
350,5,23,0.79753,-0.896869,-0.800331
350,5,24,0.754328,-0.999329,-0.877418
350,6,0,-0.706855,-1,-0.755563
350,6,1,-0.675632,-0.881538,-0.732526
350,6,2,-0.743196,-0.80882,-0.649383
350,6,3,-0.814417,-0.718343,-0.595899
350,6,4,-0.800221,-0.58258,-0.585279
350,6,5,-0.758623,-0.468792,-0.613424
350,6,6,-0.665104,-0.396334,-0.665099
350,6,7,-0.5392,-0.361068,-0.664054
350,6,8,-0.466231,-0.386449,-0.549797
350,6,9,-0.340579,-0.372367,-0.495276
350,6,10,-0.255242,-0.33754,-0.539398
350,6,11,-0.144452,-0.329019,-0.57801
350,6,12,8.39369e-07,-0.313585,-0.593744
350,6,13,0.14445,-0.329008,-0.578009
350,6,14,0.255243,-0.337537,-0.539397
350,6,15,0.340581,-0.372364,-0.495275
350,6,16,0.466246,-0.386472,-0.549773
350,6,17,0.539186,-0.36108,-0.664049
350,6,18,0.665095,-0.396343,-0.665102
350,6,19,0.758616,-0.468804,-0.61344
350,6,20,0.800248,-0.582573,-0.585283
350,6,21,0.814443,-0.718341,-0.595882
350,6,22,0.743214,-0.808815,-0.649361
350,6,23,0.67565,-0.881523,-0.732512
350,6,24,0.706834,-1,-0.755562
350,7,0,-0.68992,-1,-0.622283
350,7,1,-0.606806,-0.90581,-0.622116
350,7,2,-0.629698,-0.792061,-0.576486
350,7,3,-0.728074,-0.713764,-0.523041
350,7,4,-0.714281,-0.5696,-0.501104
350,7,5,-0.722681,-0.456715,-0.496425
350,7,6,-0.664047,-0.36108,-0.539187
350,7,7,-0.569227,-0.261154,-0.569217
350,7,8,-0.445619,-0.271465,-0.545866
350,7,9,-0.365629,-0.252269,-0.45308
350,7,10,-0.249395,-0.217017,-0.51412
350,7,11,-0.131666,-0.191917,-0.547143
350,7,12,6.78477e-07,-0.195557,-0.564095
350,7,13,0.131669,-0.191915,-0.547141
350,7,14,0.2494,-0.217019,-0.514118
350,7,15,0.365629,-0.252277,-0.453077
350,7,16,0.445629,-0.271481,-0.54584
350,7,17,0.569219,-0.261157,-0.569225
350,7,18,0.664046,-0.361081,-0.539201
350,7,19,0.722691,-0.456708,-0.496438
350,7,20,0.714336,-0.5696,-0.501059
350,7,21,0.728088,-0.713769,-0.523002
350,7,22,0.629707,-0.792042,-0.576476
350,7,23,0.60684,-0.905786,-0.622094
350,7,24,0.689899,-1,-0.622288
350,8,0,-0.596982,-1,-0.519515
350,8,1,-0.634804,-0.904406,-0.475881
350,8,2,-0.566808,-0.815709,-0.468107
350,8,3,-0.628992,-0.716985,-0.448035
350,8,4,-0.596856,-0.61737,-0.473639
350,8,5,-0.60371,-0.50401,-0.418754
350,8,6,-0.549767,-0.386476,-0.46625
350,8,7,-0.54584,-0.271485,-0.445625
350,8,8,-0.490715,-0.13195,-0.490715
350,8,9,-0.361337,-0.119732,-0.488384
350,8,10,-0.239915,-0.106098,-0.465218
350,8,11,-0.139389,-0.0710807,-0.482061
350,8,12,1.78649e-06,-0.0668055,-0.49898
350,8,13,0.139392,-0.0710827,-0.482061
350,8,14,0.239916,-0.106104,-0.465221
350,8,15,0.361342,-0.119741,-0.488378
350,8,16,0.490717,-0.131945,-0.490719
350,8,17,0.54587,-0.271463,-0.445621
350,8,18,0.5498,-0.386452,-0.466225
350,8,19,0.603713,-0.503996,-0.418762
350,8,20,0.596899,-0.617355,-0.473612
350,8,21,0.62895,-0.716974,-0.448038
350,8,22,0.566825,-0.815717,-0.468104
350,8,23,0.63481,-0.904423,-0.475865
350,8,24,0.596965,-1,-0.519518
350,9,0,-0.578063,-1,-0.386427
350,9,1,-0.621945,-0.909886,-0.358683
350,9,2,-0.649415,-0.804542,-0.32573
350,9,3,-0.620219,-0.696472,-0.345897
350,9,4,-0.534811,-0.617037,-0.360309
350,9,5,-0.49624,-0.498414,-0.352743
350,9,6,-0.495275,-0.372361,-0.34058
350,9,7,-0.453074,-0.252276,-0.365627
350,9,8,-0.488373,-0.11974,-0.361342
350,9,9,-0.378277,-0.0400986,-0.378275
350,9,10,-0.248143,0.0044694,-0.367225
350,9,11,-0.147248,0.0399291,-0.3805
350,9,12,-1.64016e-06,0.0437549,-0.403834
350,9,13,0.147244,0.039928,-0.380503
350,9,14,0.248139,0.00446806,-0.367229
350,9,15,0.378276,-0.0400965,-0.378281
350,9,16,0.488389,-0.119725,-0.36134
350,9,17,0.453086,-0.252266,-0.365632
350,9,18,0.495275,-0.372366,-0.34058
350,9,19,0.496247,-0.498432,-0.352756
350,9,20,0.534811,-0.617063,-0.360313
350,9,21,0.620228,-0.696471,-0.345877
350,9,22,0.649407,-0.804552,-0.325716
350,9,23,0.621944,-0.909896,-0.358663
350,9,24,0.578056,-1,-0.386429
350,10,0,-0.65445,-1,-0.262718
350,10,1,-0.544862,-0.928885,-0.257884
350,10,2,-0.53395,-0.81417,-0.26049
350,10,3,-0.573548,-0.713501,-0.228153
350,10,4,-0.543749,-0.602479,-0.224041
350,10,5,-0.54458,-0.474561,-0.248492
350,10,6,-0.539398,-0.337532,-0.255241
350,10,7,-0.514118,-0.217016,-0.249398
350,10,8,-0.46522,-0.106101,-0.239916
350,10,9,-0.367227,0.00446785,-0.248141
350,10,10,-0.255364,0.079145,-0.255361
350,10,11,-0.139376,0.11667,-0.271343
350,10,12,-2.18335e-06,0.126377,-0.28797
350,10,13,0.139371,0.11667,-0.271344
350,10,14,0.255357,0.0791474,-0.255364
350,10,15,0.367222,0.00447053,-0.248144
350,10,16,0.465219,-0.106101,-0.239917
350,10,17,0.51412,-0.21702,-0.249398
350,10,18,0.539397,-0.337543,-0.255245
350,10,19,0.544606,-0.474575,-0.248509
350,10,20,0.543684,-0.602506,-0.224043
350,10,21,0.57356,-0.713513,-0.228137
350,10,22,0.533921,-0.814176,-0.260507
350,10,23,0.544827,-0.92891,-0.25788
350,10,24,0.654449,-1,-0.262718
350,11,0,-0.637326,-1,-0.129451
350,11,1,-0.535226,-0.938349,-0.135649
350,11,2,-0.517534,-0.829281,-0.124205
350,11,3,-0.516967,-0.700076,-0.114908
350,11,4,-0.560083,-0.600727,-0.124951
350,11,5,-0.585585,-0.456775,-0.140601
350,11,6,-0.578011,-0.329009,-0.144444
350,11,7,-0.547142,-0.191915,-0.131668
350,11,8,-0.482062,-0.0710831,-0.139391
350,11,9,-0.380503,0.0399267,-0.147247
350,11,10,-0.271345,0.116669,-0.139375
350,11,11,-0.15355,0.159326,-0.153548
350,11,12,-1.33121e-06,0.177941,-0.161196
350,11,13,0.153546,0.159327,-0.153547
350,11,14,0.271339,0.116672,-0.139374
350,11,15,0.380498,0.0399317,-0.147246
350,11,16,0.482061,-0.0710796,-0.139388
350,11,17,0.547141,-0.191915,-0.13167
350,11,18,0.578008,-0.329015,-0.144456
350,11,19,0.585583,-0.456779,-0.140606
350,11,20,0.560061,-0.600716,-0.124955
350,11,21,0.516924,-0.700068,-0.114915
350,11,22,0.517497,-0.829277,-0.124221
350,11,23,0.535232,-0.938333,-0.13564
350,11,24,0.637335,-1,-0.129452
350,12,0,-0.61342,-1,3.54665e-07
350,12,1,-0.486638,-0.973095,-7.76803e-07
350,12,2,-0.487906,-0.830148,2.3483e-07
350,12,3,-0.514805,-0.708181,4.19123e-06
350,12,4,-0.575984,-0.593349,2.58197e-06
350,12,5,-0.602021,-0.45205,6.63685e-07
350,12,6,-0.593744,-0.313584,1.05014e-06
350,12,7,-0.564096,-0.19556,6.97581e-07
350,12,8,-0.498981,-0.0668069,-1.77248e-06
350,12,9,-0.403834,0.0437543,-1.04227e-06
350,12,10,-0.287971,0.126377,9.1253e-08
350,12,11,-0.161198,0.17794,1.06691e-06
350,12,12,-3.73562e-07,0.2,2.6406e-06
350,12,13,0.161196,0.177941,1.7122e-06
350,12,14,0.287966,0.12638,2.09911e-06
350,12,15,0.403827,0.0437607,3.71832e-06
350,12,16,0.498975,-0.0667977,4.22043e-06
350,12,17,0.564092,-0.195548,-1.7419e-06
350,12,18,0.593743,-0.313576,-2.26882e-06
350,12,19,0.602023,-0.452042,-1.01169e-06
350,12,20,0.575984,-0.593349,-4.9861e-06
350,12,21,0.514803,-0.708185,6.55109e-07
350,12,22,0.487892,-0.830144,5.35701e-06
350,12,23,0.486646,-0.973099,8.75633e-06
350,12,24,0.613433,-1,2.88464e-06
350,13,0,-0.637328,-1,0.129452
350,13,1,-0.535228,-0.93834,0.135649
350,13,2,-0.517503,-0.829279,0.124219
350,13,3,-0.516946,-0.700068,0.114915
350,13,4,-0.56007,-0.600719,0.124956
350,13,5,-0.585584,-0.456776,0.140602
350,13,6,-0.57801,-0.329014,0.144447
350,13,7,-0.547142,-0.191916,0.131668
350,13,8,-0.48206,-0.0710797,0.139389
350,13,9,-0.3805,0.0399298,0.147248
350,13,10,-0.271342,0.11667,0.139377
350,13,11,-0.153548,0.159326,0.15355
350,13,12,-3.00853e-07,0.17794,0.1612
350,13,13,0.153547,0.159326,0.153549
350,13,14,0.27134,0.116671,0.139376
350,13,15,0.380495,0.0399331,0.147249
350,13,16,0.482054,-0.0710726,0.139394
350,13,17,0.547138,-0.191902,0.131665
350,13,18,0.578008,-0.328999,0.14445
350,13,19,0.585589,-0.456761,0.14061
350,13,20,0.560076,-0.600714,0.124963
350,13,21,0.516975,-0.700071,0.114922
350,13,22,0.517527,-0.829281,0.124222
350,13,23,0.535215,-0.938349,0.135665
350,13,24,0.637322,-1,0.129457
350,14,0,-0.654453,-1,0.262718
350,14,1,-0.544851,-0.928893,0.257887
350,14,2,-0.533944,-0.814169,0.260505
350,14,3,-0.573564,-0.713507,0.228146
350,14,4,-0.54374,-0.602485,0.224046
350,14,5,-0.544586,-0.474563,0.248498
350,14,6,-0.539397,-0.337533,0.255242
350,14,7,-0.514118,-0.217015,0.249398
350,14,8,-0.465217,-0.106097,0.239917
350,14,9,-0.367222,0.00446997,0.248145
350,14,10,-0.25536,0.0791445,0.255366
350,14,11,-0.139375,0.116668,0.271346
350,14,12,-6.86725e-07,0.126377,0.287972
350,14,13,0.139374,0.11667,0.271343
350,14,14,0.255361,0.079147,0.25536
350,14,15,0.367224,0.00447102,0.248143
350,14,16,0.465214,-0.106092,0.239921
350,14,17,0.514111,-0.216999,0.2494
350,14,18,0.539395,-0.337514,0.255242
350,14,19,0.54458,-0.474546,0.248497
350,14,20,0.543776,-0.602476,0.224063
350,14,21,0.573614,-0.713487,0.228138
350,14,22,0.53397,-0.814152,0.260507
350,14,23,0.544862,-0.928881,0.25789
350,14,24,0.654461,-1,0.262721
350,15,0,-0.57806,-1,0.386426
350,15,1,-0.621957,-0.909891,0.358678
350,15,2,-0.649431,-0.804545,0.325725
350,15,3,-0.620231,-0.696473,0.345889
350,15,4,-0.534816,-0.617045,0.360313
350,15,5,-0.496242,-0.49842,0.352752
350,15,6,-0.495273,-0.37236,0.340583
350,15,7,-0.453076,-0.252268,0.365628
350,15,8,-0.488383,-0.119728,0.361344
350,15,9,-0.378275,-0.0400997,0.378282
350,15,10,-0.248143,0.00446303,0.367231
350,15,11,-0.14725,0.039925,0.380504
350,15,12,-3.58775e-06,0.043753,0.403836
350,15,13,0.147244,0.0399289,0.380502
350,15,14,0.248141,0.00447084,0.367224
350,15,15,0.378272,-0.0400993,0.378275
350,15,16,0.488389,-0.11972,0.361353
350,15,17,0.453078,-0.252253,0.365635
350,15,18,0.495277,-0.372343,0.34058
350,15,19,0.496248,-0.498402,0.352737
350,15,20,0.534783,-0.617051,0.36033
350,15,21,0.620225,-0.69646,0.345914
350,15,22,0.649455,-0.804535,0.325718
350,15,23,0.621963,-0.909891,0.35866
350,15,24,0.578057,-1,0.38643
350,16,0,-0.596973,-1,0.519516
350,16,1,-0.634797,-0.904412,0.475877
350,16,2,-0.566816,-0.815706,0.468098
350,16,3,-0.62899,-0.716979,0.448032
350,16,4,-0.596863,-0.617366,0.473639
350,16,5,-0.603715,-0.504006,0.418755
350,16,6,-0.549793,-0.386459,0.46623
350,16,7,-0.545856,-0.27147,0.445617
350,16,8,-0.490707,-0.131958,0.490721
350,16,9,-0.361338,-0.119752,0.488372
350,16,10,-0.239918,-0.106109,0.465221
350,16,11,-0.139397,-0.0710864,0.482063
350,16,12,-7.89756e-06,-0.0668094,0.498983
350,16,13,0.139385,-0.0710835,0.482064
350,16,14,0.239912,-0.1061,0.465219
350,16,15,0.36133,-0.119729,0.488384
350,16,16,0.490701,-0.131943,0.490731
350,16,17,0.545845,-0.27147,0.445632
350,16,18,0.549815,-0.386459,0.466224
350,16,19,0.603727,-0.504016,0.418732
350,16,20,0.596757,-0.617358,0.473707
350,16,21,0.629003,-0.716949,0.448035
350,16,22,0.566842,-0.815711,0.468084
350,16,23,0.634835,-0.904413,0.475864
350,16,24,0.596962,-1,0.519524
350,17,0,-0.689913,-1,0.622283
350,17,1,-0.606816,-0.905801,0.622107
350,17,2,-0.629709,-0.792061,0.576473
350,17,3,-0.728078,-0.713761,0.523032
350,17,4,-0.714289,-0.569597,0.5011
350,17,5,-0.72269,-0.456712,0.496423
350,17,6,-0.664062,-0.361069,0.539179
350,17,7,-0.569218,-0.261161,0.569217
350,17,8,-0.445623,-0.271489,0.54584
350,17,9,-0.365624,-0.252287,0.453074
350,17,10,-0.249402,-0.217029,0.514121
350,17,11,-0.131677,-0.191922,0.547142
350,17,12,-7.4734e-06,-0.195563,0.564097
350,17,13,0.131662,-0.191923,0.547146
350,17,14,0.249393,-0.21702,0.514122
350,17,15,0.365634,-0.252269,0.453088
350,17,16,0.445623,-0.271466,0.545874
350,17,17,0.569235,-0.261153,0.569218
350,17,18,0.664083,-0.361062,0.53917
350,17,19,0.722693,-0.456725,0.496413
350,17,20,0.714218,-0.569589,0.501149
350,17,21,0.728059,-0.713736,0.523063
350,17,22,0.629721,-0.79208,0.576464
350,17,23,0.606837,-0.905812,0.622105
350,17,24,0.68993,-1,0.622286
350,18,0,-0.706854,-1,0.75556
350,18,1,-0.675633,-0.881535,0.732521
350,18,2,-0.743199,-0.808817,0.649379
350,18,3,-0.814422,-0.718341,0.595896
350,18,4,-0.800226,-0.582579,0.585283
350,18,5,-0.758624,-0.468795,0.613425
350,18,6,-0.665098,-0.396341,0.665087
350,18,7,-0.539194,-0.361094,0.664023
350,18,8,-0.466247,-0.386477,0.549754
350,18,9,-0.340576,-0.372372,0.495278
350,18,10,-0.255245,-0.337545,0.539397
350,18,11,-0.144454,-0.329017,0.578009
350,18,12,-3.11249e-06,-0.313596,0.593746
350,18,13,0.144452,-0.32903,0.578011
350,18,14,0.255239,-0.337545,0.5394
350,18,15,0.340577,-0.372371,0.495278
350,18,16,0.466229,-0.38645,0.549793
350,18,17,0.53922,-0.361088,0.664034
350,18,18,0.665117,-0.396341,0.665086
350,18,19,0.758648,-0.468789,0.613416
350,18,20,0.80019,-0.582609,0.585287
350,18,21,0.814413,-0.718364,0.595886
350,18,22,0.74321,-0.808842,0.649376
350,18,23,0.675645,-0.88153,0.732533
350,18,24,0.706862,-1,0.755569
350,19,0,-0.754328,-0.999329,0.877425
350,19,1,-0.797516,-0.89685,0.800348
350,19,2,-0.850026,-0.85727,0.693443
350,19,3,-0.900838,-0.719533,0.685774
350,19,4,-0.82167,-0.612985,0.710156
350,19,5,-0.739152,-0.533712,0.739151
350,19,6,-0.613427,-0.468801,0.758602
350,19,7,-0.496429,-0.45671,0.722677
350,19,8,-0.418762,-0.504007,0.603705
350,19,9,-0.352741,-0.498424,0.496247
350,19,10,-0.248501,-0.474575,0.544589
350,19,11,-0.140613,-0.456789,0.585588
350,19,12,-6.19218e-06,-0.452069,0.60202
350,19,13,0.140603,-0.456791,0.585584
350,19,14,0.248528,-0.47458,0.544633
350,19,15,0.35277,-0.498441,0.496241
350,19,16,0.418775,-0.503989,0.603709
350,19,17,0.496462,-0.456703,0.722694
350,19,18,0.613463,-0.468811,0.758601
350,19,19,0.739165,-0.533736,0.739131
350,19,20,0.821689,-0.613006,0.710145
350,19,21,0.90084,-0.719544,0.685753
350,19,22,0.850038,-0.85728,0.693444
350,19,23,0.797529,-0.896843,0.800353
350,19,24,0.754328,-0.999328,0.877435
350,20,0,-0.857075,-0.998976,0.95946
350,20,1,-0.903124,-0.943147,0.850044
350,20,2,-0.957952,-0.849929,0.780309
350,20,3,-0.922502,-0.739288,0.804788
350,20,4,-0.819756,-0.638742,0.819751
350,20,5,-0.710155,-0.612985,0.821655
350,20,6,-0.585277,-0.582565,0.800247
350,20,7,-0.501078,-0.569607,0.714322
350,20,8,-0.473612,-0.617373,0.5969
350,20,9,-0.360307,-0.617051,0.534812
350,20,10,-0.224042,-0.602488,0.54373
350,20,11,-0.124952,-0.600742,0.560083
350,20,12,4.65591e-06,-0.593367,0.575977
350,20,13,0.124962,-0.600723,0.560038
350,20,14,0.224052,-0.602507,0.543705
350,20,15,0.360319,-0.617065,0.534827
350,20,16,0.473595,-0.617358,0.596943
350,20,17,0.501025,-0.569612,0.71438
350,20,18,0.585284,-0.582556,0.800277
350,20,19,0.710168,-0.613005,0.82163
350,20,20,0.819774,-0.638746,0.81974
350,20,21,0.922517,-0.739297,0.804775
350,20,22,0.95796,-0.849937,0.780301
350,20,23,0.903134,-0.94316,0.850041
350,20,24,0.857079,-0.998976,0.959467
350,21,0,-0.973051,-1,1.01338
350,21,1,-1.02075,-0.939831,0.906755
350,21,2,-1.01864,-0.830295,0.888027
350,21,3,-0.914152,-0.770382,0.914148
350,21,4,-0.804794,-0.739285,0.922489
350,21,5,-0.68578,-0.719529,0.900845
350,21,6,-0.595895,-0.718336,0.814436
350,21,7,-0.523025,-0.713773,0.728092
350,21,8,-0.448038,-0.716994,0.628981
350,21,9,-0.345887,-0.69647,0.62023
350,21,10,-0.228154,-0.713505,0.573538
350,21,11,-0.114902,-0.700093,0.516964
350,21,12,1.20379e-05,-0.708194,0.514797
350,21,13,0.114916,-0.700069,0.51688
350,21,14,0.22813,-0.713526,0.573557
350,21,15,0.345864,-0.696464,0.620244
350,21,16,0.448038,-0.716976,0.628935
350,21,17,0.522971,-0.713789,0.728119
350,21,18,0.595874,-0.718333,0.814474
350,21,19,0.6858,-0.719525,0.900859
350,21,20,0.804811,-0.739276,0.922475
350,21,21,0.914156,-0.770386,0.914142
350,21,22,1.01864,-0.8303,0.888023
350,21,23,1.02077,-0.939838,0.906751
350,21,24,0.973059,-1,1.01337
350,22,0,-1.09802,-1,1.04284
350,22,1,-1.10914,-0.895924,1.00155
350,22,2,-1.01817,-0.812692,1.01816
350,22,3,-0.888022,-0.830293,1.01863
350,22,4,-0.780311,-0.849926,0.95795
350,22,5,-0.693433,-0.857275,0.850031
350,22,6,-0.649382,-0.808809,0.743206
350,22,7,-0.576498,-0.792046,0.629697
350,22,8,-0.468115,-0.815713,0.566815
350,22,9,-0.325732,-0.804551,0.649421
350,22,10,-0.260492,-0.814179,0.533958
350,22,11,-0.124202,-0.829288,0.517545
350,22,12,-3.10004e-06,-0.830163,0.487888
350,22,13,0.12423,-0.829287,0.517458
350,22,14,0.260519,-0.814181,0.533913
350,22,15,0.325715,-0.804558,0.649424
350,22,16,0.468108,-0.815719,0.566835
350,22,17,0.576471,-0.79204,0.62972
350,22,18,0.649345,-0.808808,0.743229
350,22,19,0.693423,-0.857287,0.85005
350,22,20,0.780322,-0.84991,0.957956
350,22,21,0.888029,-0.830286,1.01863
350,22,22,1.01818,-0.812694,1.01816
350,22,23,1.10916,-0.89593,1.00154
350,22,24,1.09803,-1,1.04284
350,23,0,-1.21698,-0.966552,1.10957
350,23,1,-1.13147,-0.867018,1.13147
350,23,2,-1.00155,-0.895922,1.10914
350,23,3,-0.906756,-0.939827,1.02075
350,23,4,-0.850035,-0.943156,0.903128
350,23,5,-0.800337,-0.896863,0.797523
350,23,6,-0.732524,-0.881536,0.675639
350,23,7,-0.62212,-0.905801,0.606809
350,23,8,-0.475886,-0.904412,0.63481
350,23,9,-0.358691,-0.909889,0.621937
350,23,10,-0.257889,-0.928892,0.544862
350,23,11,-0.135656,-0.938356,0.535221
350,23,12,-8.10399e-06,-0.973111,0.486631
350,23,13,0.135643,-0.938334,0.535227
350,23,14,0.257885,-0.928918,0.54483
350,23,15,0.358664,-0.909897,0.621958
350,23,16,0.475864,-0.904431,0.63482
350,23,17,0.622095,-0.905778,0.606827
350,23,18,0.732496,-0.881521,0.675662
350,23,19,0.800327,-0.896874,0.797529
350,23,20,0.850046,-0.943137,0.903127
350,23,21,0.906762,-0.939817,1.02074
350,23,22,1.00156,-0.895914,1.10913
350,23,23,1.13147,-0.867018,1.13146
350,23,24,1.21698,-0.96655,1.10957
350,24,0,-1.2309,-0.995079,1.2309
350,24,1,-1.10956,-0.966551,1.21698
350,24,2,-1.04284,-1,1.09802
350,24,3,-1.01338,-1,0.97305
350,24,4,-0.959455,-0.998976,0.857077
350,24,5,-0.877422,-0.999329,0.754331
350,24,6,-0.755562,-1,0.706849
350,24,7,-0.622286,-1,0.689916
350,24,8,-0.51952,-1,0.596981
350,24,9,-0.386434,-1,0.57806
350,24,10,-0.262724,-1,0.654448
350,24,11,-0.129454,-1,0.637325
350,24,12,-4.22231e-06,-1,0.613415
350,24,13,0.129446,-1,0.637334
350,24,14,0.262713,-1,0.654454
350,24,15,0.386423,-1,0.578062
350,24,16,0.519511,-1,0.596966
350,24,17,0.622287,-1,0.689887
350,24,18,0.75556,-1,0.706818
350,24,19,0.877407,-0.999329,0.754331
350,24,20,0.959449,-0.998977,0.85707
350,24,21,1.01338,-1,0.973043
350,24,22,1.04283,-1,1.09802
350,24,23,1.10956,-0.966553,1.21697
350,24,24,1.23089,-0.995079,1.2309
360,0,0,-1.2204,-0.956637,-1.2204
360,0,1,-1.0977,-0.967771,-1.19658
360,0,2,-1.03246,-1,-1.08816
360,0,3,-0.981402,-1,-0.966753
360,0,4,-0.89395,-0.992631,-0.872009
360,0,5,-0.826444,-0.979222,-0.761121
360,0,6,-0.737142,-0.98934,-0.661276
360,0,7,-0.604582,-1,-0.661956
360,0,8,-0.502739,-1,-0.601898
360,0,9,-0.380257,-1,-0.570361
360,0,10,-0.253159,-1,-0.637919
360,0,11,-0.127202,-0.999861,-0.640755
360,0,12,3.33065e-06,-0.99872,-0.651832
360,0,13,0.127212,-0.999863,-0.640745
360,0,14,0.25316,-1,-0.637914
360,0,15,0.380261,-1,-0.570395
360,0,16,0.502742,-1,-0.601918
360,0,17,0.604596,-1,-0.661962
360,0,18,0.737161,-0.989353,-0.661275
360,0,19,0.826455,-0.979235,-0.761117
360,0,20,0.893955,-0.992642,-0.872012
360,0,21,0.981406,-1,-0.966762
360,0,22,1.03246,-1,-1.08818
360,0,23,1.0977,-0.967775,-1.19659
360,0,24,1.2204,-0.956629,-1.22041
360,1,0,-1.19659,-0.96778,-1.0977
360,1,1,-1.10521,-0.863749,-1.10519
360,1,2,-0.977624,-0.889894,-1.09719
360,1,3,-0.885312,-0.932805,-1.03394
360,1,4,-0.797359,-0.944039,-0.941015
360,1,5,-0.761644,-0.905483,-0.841607
360,1,6,-0.701627,-0.884416,-0.734406
360,1,7,-0.618812,-0.874562,-0.66474
360,1,8,-0.467646,-0.899011,-0.690438
360,1,9,-0.362496,-0.912636,-0.63487
360,1,10,-0.262003,-0.927788,-0.538039
360,1,11,-0.123665,-0.938916,-0.519603
360,1,12,3.01524e-06,-0.905357,-0.558981
360,1,13,0.123665,-0.938925,-0.519603
360,1,14,0.261992,-0.927748,-0.538057
360,1,15,0.362488,-0.912624,-0.634855
360,1,16,0.467653,-0.898977,-0.69042
360,1,17,0.618833,-0.874557,-0.664705
360,1,18,0.701632,-0.884421,-0.734399
360,1,19,0.761633,-0.905489,-0.841606
360,1,20,0.797359,-0.944035,-0.941007
360,1,21,0.885295,-0.932842,-1.03395
360,1,22,0.977611,-0.88991,-1.09721
360,1,23,1.10519,-0.863748,-1.10521
360,1,24,1.19658,-0.967761,-1.09771
360,2,0,-1.08817,-1,-1.03246
360,2,1,-1.09721,-0.889902,-0.977611
360,2,2,-1.01035,-0.805435,-1.01032
360,2,3,-0.878224,-0.812092,-1.00229
360,2,4,-0.764633,-0.811201,-0.965091
360,2,5,-0.673413,-0.818591,-0.882559
360,2,6,-0.591137,-0.828927,-0.805325
360,2,7,-0.571578,-0.767953,-0.690323
360,2,8,-0.478351,-0.796907,-0.610266
360,2,9,-0.345383,-0.7815,-0.584875
360,2,10,-0.235486,-0.802547,-0.556262
360,2,11,-0.1278,-0.812164,-0.49031
360,2,12,1.60939e-05,-0.793235,-0.493951
360,2,13,0.127798,-0.812162,-0.490382
360,2,14,0.235435,-0.802503,-0.556395
360,2,15,0.345378,-0.781488,-0.584874
360,2,16,0.478366,-0.796907,-0.610216
360,2,17,0.571583,-0.767937,-0.690289
360,2,18,0.591142,-0.828914,-0.805294
360,2,19,0.673403,-0.818596,-0.88255
360,2,20,0.764591,-0.811216,-0.965114
360,2,21,0.878193,-0.812121,-1.0023
360,2,22,1.01031,-0.805451,-1.01033
360,2,23,1.0972,-0.889898,-0.977621
360,2,24,1.08817,-1,-1.03246
360,3,0,-0.966758,-1,-0.98141
360,3,1,-1.03394,-0.932826,-0.885304
360,3,2,-1.0023,-0.812102,-0.878205
360,3,3,-0.902588,-0.726787,-0.902582
360,3,4,-0.777108,-0.700266,-0.913569
360,3,5,-0.654913,-0.696733,-0.888024
360,3,6,-0.535411,-0.70715,-0.819033
360,3,7,-0.481767,-0.69924,-0.699703
360,3,8,-0.473765,-0.694555,-0.572885
360,3,9,-0.373428,-0.687504,-0.514641
360,3,10,-0.251561,-0.695671,-0.490232
360,3,11,-0.125028,-0.685116,-0.525186
360,3,12,9.50741e-06,-0.672625,-0.541777
360,3,13,0.125055,-0.685115,-0.525194
360,3,14,0.251533,-0.695722,-0.490062
360,3,15,0.373402,-0.687523,-0.51463
360,3,16,0.473766,-0.694574,-0.572835
360,3,17,0.481748,-0.69926,-0.699667
360,3,18,0.535403,-0.707147,-0.819004
360,3,19,0.65489,-0.696742,-0.888034
360,3,20,0.777091,-0.700281,-0.913588
360,3,21,0.902575,-0.726812,-0.902579
360,3,22,1.00229,-0.812118,-0.878208
360,3,23,1.03395,-0.932834,-0.885302
360,3,24,0.96676,-1,-0.981405
360,4,0,-0.872005,-0.992645,-0.893961
360,4,1,-0.941,-0.94402,-0.797369
360,4,2,-0.965105,-0.811203,-0.764603
360,4,3,-0.913591,-0.70027,-0.777104
360,4,4,-0.790527,-0.661299,-0.790508
360,4,5,-0.677913,-0.5841,-0.819455
360,4,6,-0.556934,-0.590083,-0.791595
360,4,7,-0.462574,-0.574829,-0.701182
360,4,8,-0.462678,-0.566108,-0.584427
360,4,9,-0.374045,-0.557621,-0.48007
