step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
910,0.219054,0,0,16,5.96046e-08,3.74045,211.309,30.4725,245.522,0,0.011459,11.6732
920,0.229432,0,0,16,5.96046e-08,3.5274,210.734,31.2344,245.496,0,0.011875,11.7903
930,0.24058,0,0,19,5.96046e-08,3.02886,210.519,31.5095,245.058,0,0.011375,11.9051
940,0.232471,0,0,16,5.96046e-08,4.12173,210.577,30.1629,244.862,0,0.012375,12.0217
950,0.216777,0,0,27,5.96046e-08,2.56245,210.533,31.1478,244.243,0,0.011625,12.1372
960,0.234266,0,0,17,5.96046e-08,3.2374,210.351,31.3519,244.941,0,0.011917,12.2561
970,0.241211,0,0,20,5.96046e-08,3.66986,210.203,30.3502,244.223,0,0.0115,12.3731
980,0.198996,0,0,17,5.96046e-08,2.97947,210.359,30.2383,243.576,0,0.012375,12.4911
990,0.258954,0,0,17,5.96046e-08,1.85995,210.65,31.477,243.987,0,0.011,12.6054
1000,0.225936,0,0,27,5.96046e-08,3.96962,210.917,29.1305,244.017,0,0.012083,12.7213
1010,0.225771,0,0,20,5.96046e-08,2.25414,211.069,29.0414,242.364,0,0.013167,12.8555
1020,0.216932,0,0,25,5.96046e-08,2.54801,211.021,29.6686,243.237,0,0.012291,12.9746
1030,0.228428,0,0,20,5.96046e-08,2.41091,210.964,29.8324,243.207,0,0.011125,13.0875
1040,0.203479,0,0,14,5.96046e-08,3.43659,210.97,28.1652,242.572,0,0.01225,13.2036
1050,0.214867,0,0,19,5.96046e-08,1.36512,211.056,29.2968,241.718,0,0.011125,13.3149
1060,0.23318,0,0,16,5.96046e-08,2.58735,211.242,29.3407,243.17,0,0.012,13.4265
1070,0.204894,0,0,19,5.96046e-08,2.76989,211.434,27.9612,242.165,0,0.011833,13.541
1080,0.203176,0,0,24,5.96046e-08,2.06874,211.464,27.6745,241.207,0,0.010875,13.6504
1090,0.221669,0,0,13,5.96046e-08,1.42261,211.452,29.319,242.194,0,0.011125,13.7628
1100,0.189208,0,0,11,5.96046e-08,3.41459,211.501,27.3934,242.309,0,0.011,13.8756
1110,0.196036,0,0,28,5.96046e-08,1.57797,211.642,27.6921,240.912,0,0.010791,13.9851
1120,0.220391,0,0,14,5.96046e-08,1.67436,211.695,28.0498,241.419,0,0.011,14.0981
1130,0.214461,0,0,22,5.96046e-08,2.32255,211.675,28.1716,242.169,0,0.011459,14.2131
1140,0.187255,0,0,16,5.96046e-08,2.44053,211.666,26.6889,240.795,0,0.011792,14.3767
1150,0.218084,0,0,14,5.96046e-08,1.18305,211.742,28.1286,241.053,0,0.010917,14.4858
1160,0.192644,0,0,18,5.96046e-08,2.18047,211.734,27.4781,241.393,0,0.010875,14.5955
1170,0.205477,0,0,31,5.96046e-08,2.39655,211.742,27.332,241.471,0,0.011042,14.7129
1180,0.223262,0,0,17,5.96046e-08,1.49616,211.714,27.0159,240.226,0,0.010958,14.8227
1190,0.27557,0,0,21,5.96046e-08,1.43807,211.663,28.3128,241.413,0,0.011792,14.9391
1200,0.1873,0,0,10,5.96046e-08,2.50907,211.755,26.5803,240.844,0,0.01175,15.0539
