step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
950,0.665673,0,0,65,5.96046e-08,19.0854,562.411,224.716,806.213,0,0.047792,44.2254
960,0.639248,0,0,59,5.96046e-08,15.5627,570.529,216.556,802.648,0,0.045708,44.6833
970,0.793923,0,0,58,5.96046e-08,14.067,579.58,212.056,805.703,0,0.045666,45.1544
980,0.705241,0,0,64,5.96046e-08,19.4405,588.539,200.878,808.857,0,0.04475,45.606
990,0.688731,0,0,74,5.96046e-08,17.3813,596.157,188.542,802.08,0,0.044625,46.0597
1000,0.674465,0,0,65,5.96046e-08,13.2362,601.367,189.002,803.605,0,0.045125,46.5363
1010,0.603997,0,0,67,5.96046e-08,14.9043,603.612,186.52,805.037,0,0.045375,46.993
1020,0.654085,0,0,71,5.96046e-08,15.4529,602.494,185.146,803.094,0,0.046083,47.4544
1030,0.722145,0,0,68,5.96046e-08,15.5003,598.098,190.561,804.16,0,0.045167,47.9161
1040,0.717615,0,0,72,5.96046e-08,14.7594,591.622,195.682,802.063,0,0.045333,48.3805
1050,0.795687,0,0,69,5.96046e-08,14.1758,583.988,204.694,802.857,0,0.045583,48.8844
1060,0.794333,0,0,73,5.96046e-08,18.491,576.5,211.502,806.494,0,0.045333,49.3494
1070,0.625609,0,0,73,5.96046e-08,19.0565,569.975,213.145,802.177,0,0.044958,49.8198
1080,0.731131,0,0,62,5.96046e-08,14.6261,564.995,220.184,799.805,0,0.045166,50.282
1090,0.887456,0,0,54,5.96046e-08,11.6364,562.106,228.085,801.827,0,0.045166,50.7355
1100,0.807292,0,0,79,5.96046e-08,13.6807,561.506,227.304,802.491,0,0.044875,51.2012
1110,0.890471,0,0,82,5.96046e-08,13.6911,563.366,227.835,804.893,0,0.045292,51.6582
1120,0.799594,0,0,70,5.96046e-08,19.0911,567.537,219.312,805.94,0,0.045208,52.1217
1130,0.659797,0,0,67,5.96046e-08,20.3182,573.442,207.738,801.498,0,0.045208,52.5782
1140,0.778202,0,0,78,5.96046e-08,12.356,580.182,205.753,798.291,0,0.046125,53.0487
1150,0.825501,0,0,70,5.96046e-08,12.5789,586.865,203.022,802.466,0,0.045958,53.5338
1160,0.901175,0,0,63,5.96046e-08,15.9181,592.793,196.545,805.256,0,0.044875,53.9925
1170,0.798633,0,0,69,5.96046e-08,17.3983,597.297,190.961,805.656,0,0.045167,54.4761
1180,0.920132,0,0,75,5.96046e-08,20.0418,599.703,183.495,803.239,0,0.044959,54.9386
1190,0.702902,0,0,63,5.96046e-08,14.336,599.732,184.587,798.654,0,0.045334,55.4215
1200,0.928195,0,0,70,5.96046e-08,9.49845,597.742,193.837,801.078,0,0.045833,55.9076
